platform,order_placed_dt,order_num,customer_id,quantity,gross_sales_amount,discount,tax_amount,return_ind
Phone,2/14/2014,CA-2016-146766,TT-21220,4,192.8,0,9.64,0
Phone,2/14/2014,CA-2016-158260,CC-12475,2,686.4,0.2,34.31,0
Desktop,2/14/2014,CA-2016-162236,ER-13855,14,1106.92,0.8,55.31,0
Phone,2/14/2014,CA-2016-163328,TP-21565,23,1465.03,1.2,73.19,0
Phone,2/14/2014,CA-2016-163755,AS-10285,3,209.88,0,10.49,0
Phone,2/14/2014,CA-2016-165827,MF-17665,6,50.5,0.2,2.51,0
Desktop,2/14/2014,CA-2016-166443,LH-17020,7,38.29,0,1.91,0
Desktop,2/14/2014,US-2016-111563,SM-20005,7,77.49,1.2,3.81,0
Phone,2/14/2014,CA-2016-125094,NP-18700,4,479.72,0,23.99,0
Phone,2/14/2014,CA-2016-140207,CS-12400,5,29.12,0.2,1.45,0
Desktop,2/14/2014,CA-2016-143441,EB-14170,1,11.84,0.2,0.58,0
Phone,2/14/2014,CA-2016-144092,LH-17155,9,344.02,0.2,17.19,0
Desktop,2/14/2014,CA-2016-148908,JH-15985,2,53.25,0.2,2.65,0
Phone,2/14/2014,CA-2016-157280,LW-17125,10,1120.73,0,56.04,1
Phone,2/14/2014,US-2016-106677,AS-10285,2,23.99,0.4,1.18,0
Phone,2/14/2014,US-2016-131611,EP-13915,26,2007.9,2.42,100.27,0
Phone,2/14/2014,US-2016-165078,MA-17995,12,196.33,0,9.82,0
Phone,2/14/2014,CA-2016-109925,IM-15070,3,84.84,0,4.24,0
Desktop,2/14/2014,US-2016-125969,LS-16975,5,319.98,0.2,15.99,0
Desktop,2/14/2014,US-2016-153815,KL-16555,8,368.43,0.8,18.38,0
Phone,2/14/2014,CA-2016-113817,MJ-17740,2,27.68,0.2,1.37,0
Phone,2/14/2014,CA-2016-116337,MC-17845,8,358.55,0.8,17.89,0
Desktop,2/14/2014,CA-2016-116379,LD-17005,2,57.58,0.2,2.87,0
Phone,2/14/2014,CA-2016-132997,LW-17215,14,1030.49,0.2,51.51,0
Phone,2/14/2014,CA-2016-144554,DM-13345,3,119.98,0.2,5.99,0
Phone,2/14/2014,CA-2016-147585,CB-12535,3,14.82,0,0.74,0
Tablet,2/14/2014,CA-2016-152247,MA-17995,4,1603.14,0.2,80.15,0
Phone,2/14/2014,CA-2016-161669,EM-14095,12,90.4,0.4,4.5,0
Phone,2/14/2014,CA-2016-164896,PS-19045,2,12.9,0,0.65,0
Desktop,2/14/2014,CA-2016-168830,ML-17395,3,479.97,0,24,0
Desktop,2/14/2014,US-2016-139388,CC-12475,4,14.96,0,0.75,0
Tablet,2/14/2014,CA-2016-152156,CG-12520,5,993.9,0,49.7,0
Desktop,2/14/2014,CA-2016-138233,PF-19165,3,479.97,0,24,0
Phone,2/14/2014,CA-2016-105494,PC-18745,10,225.83,0.2,11.28,0
Phone,2/14/2014,CA-2016-115588,AF-10885,8,53.7,0.4,2.66,0
Phone,2/14/2014,CA-2016-119935,KM-16225,4,119.26,0,5.96,0
Phone,2/14/2014,CA-2016-125164,SH-19975,4,70.22,0.4,3.49,0
Phone,2/14/2014,CA-2016-127761,SW-20275,8,885.57,0.2,44.27,0
Desktop,2/14/2014,CA-2016-137736,DC-13285,7,41.86,0,2.09,0
Phone,2/14/2014,CA-2016-140935,AB-10015,4,563.94,0,28.2,0
Phone,2/14/2014,CA-2016-145177,PP-18955,42,899.59,2.5,44.85,0
Phone,2/14/2014,CA-2016-152940,RO-19780,1,29.74,0,1.49,0
Tablet,2/14/2014,CA-2016-158694,AI-10855,33,1467.13,0.2,73.35,0
Phone,2/14/2014,CA-2016-162348,BF-11170,1,9.98,0,0.5,0
Phone,2/14/2014,CA-2016-163384,CC-12430,9,45.62,0.2,2.27,0
Phone,2/14/2014,US-2016-136581,SV-20365,6,31.1,0.2,1.55,0
Phone,2/14/2014,US-2016-144547,MS-17770,7,279.94,0.2,13.99,0
Desktop,2/14/2014,CA-2016-103128,SC-20845,6,14.11,0.2,0.7,0
Phone,2/14/2014,CA-2016-116722,LP-17080,16,524.62,0.4,26.21,0
Phone,2/14/2014,CA-2016-124506,BB-11545,6,143.96,0.5,7.17,0
Phone,2/14/2014,CA-2016-124667,BD-11770,4,143.33,0,7.17,0
Phone,2/14/2014,CA-2016-130799,BK-11260,4,6.96,0,0.35,0
Phone,2/14/2014,CA-2016-131968,LB-16795,5,681.43,0.9,34.03,0
Phone,2/14/2014,CA-2016-139878,LD-17005,2,257.98,0,12.9,0
Phone,2/14/2014,CA-2016-145548,EB-13750,17,492.97,0.5,24.62,0
Desktop,2/14/2014,US-2016-164196,AS-10285,6,2678.94,0,133.95,0
Desktop,2/14/2014,CA-2016-124590,SP-20920,26,3588.1,1.3,179.34,0
Desktop,2/14/2014,CA-2016-134348,MS-17710,14,42.62,1.6,2.05,0
Phone,2/14/2014,CA-2016-149349,SP-20650,6,22.75,0.6,1.11,0
Phone,2/14/2014,CA-2016-152170,FH-14275,21,383.14,0,19.16,0
Phone,2/14/2014,CA-2016-164399,DW-13480,6,878.33,0.4,43.9,0
Desktop,2/14/2014,CA-2016-101336,CK-12760,15,279.81,0,13.99,0
Desktop,2/14/2014,CA-2016-118570,CC-12430,7,217.06,0.2,10.84,0
Tablet,2/14/2014,CA-2016-121958,CS-12505,7,52.14,0.2,2.6,0
Desktop,2/14/2014,CA-2016-128972,TS-21430,4,30.36,0,1.52,0
Desktop,2/14/2014,CA-2016-147683,PO-19180,2,19.54,0,0.98,0
Desktop,2/14/2014,CA-2016-149461,AS-10135,1,4.18,0,0.21,0
Phone,2/14/2014,CA-2016-155488,FM-14290,2,44.02,0,2.2,0
Phone,2/14/2014,US-2016-113677,CM-12655,7,2294.9,0,114.75,0
Phone,2/14/2014,US-2016-162103,LB-16795,2,3.14,0.8,0.12,0
Desktop,2/14/2014,CA-2016-118759,MB-17305,5,448.45,0.1,22.42,0
Desktop,2/14/2014,CA-2016-121370,EB-14110,10,1628.61,0.9,81.39,0
Phone,2/14/2014,CA-2016-131065,AA-10375,5,513.52,0,25.68,0
Phone,2/14/2014,CA-2016-134691,KC-16540,2,2.3,0.8,0.07,0
Phone,2/14/2014,CA-2016-149482,RR-19315,2,7.38,0,0.37,0
Desktop,2/14/2014,CA-2016-166618,DP-13000,3,37.63,0,1.88,0
Phone,2/14/2014,US-2016-112970,TB-21250,3,9.84,0,0.49,0
Phone,2/14/2014,US-2016-117541,JM-16195,9,36.37,0,1.82,0
Desktop,2/14/2014,US-2016-144351,RC-19960,3,89.97,0,4.5,0
Phone,2/14/2014,CA-2016-105963,SC-20770,3,99.39,0,4.97,0
Desktop,2/14/2014,CA-2016-130820,ON-18715,4,630.02,0.4,31.48,0
Tablet,2/14/2014,CA-2016-146633,TG-21310,8,1054.93,0.4,52.73,0
Tablet,2/14/2014,CA-2016-148740,AH-10690,2,361.38,0.2,18.06,0
Phone,2/14/2014,CA-2016-124527,IM-15055,5,8.32,0.2,0.41,1
Desktop,2/14/2014,CA-2016-154508,RD-19900,5,28.4,0,1.42,0
Desktop,2/14/2014,CA-2016-118500,HJ-14875,5,49.5,0,2.48,1
Desktop,2/14/2014,CA-2016-134110,BG-11035,7,82.41,0.4,4.1,0
Desktop,2/14/2014,CA-2016-150658,MS-17365,3,10.78,0.2,0.53,0
Desktop,2/14/2014,CA-2016-103464,PG-18820,5,595,0,29.75,0
Desktop,2/14/2014,CA-2016-108630,BE-11410,5,61.12,0.2,3.05,0
Desktop,2/14/2014,CA-2016-115378,AJ-10945,2,301.96,0,15.1,0
Desktop,2/14/2014,CA-2016-119963,SN-20710,12,329.97,0.9,16.45,0
Tablet,2/14/2014,CA-2016-136812,AW-10930,4,1117.92,0,55.9,0
Phone,2/14/2014,CA-2016-158575,SB-20290,6,103.97,0.2,5.19,0
Desktop,2/14/2014,CA-2016-166226,TC-21535,2,129.03,0.2,6.44,0
Phone,2/14/2014,US-2016-138408,KC-16255,4,1319.96,0,66,0
Desktop,2/14/2014,CA-2016-111143,TT-21265,3,54.96,0,2.75,0
Tablet,2/14/2014,CA-2016-113138,NP-18685,9,34.99,0.2,1.74,0
Desktop,2/14/2014,CA-2016-126858,JM-15265,2,31.96,0,1.6,0
Desktop,2/14/2014,CA-2016-130778,ND-18370,7,53.49,0,2.67,0
Tablet,2/14/2014,CA-2016-157364,LT-17110,2,18.48,0.2,0.91,0
Desktop,2/14/2014,CA-2016-164511,DJ-13630,9,147.91,0.2,7.39,0
Desktop,2/14/2014,US-2016-110156,EH-13945,37,296.67,3.2,14.67,0
Desktop,2/14/2014,CA-2016-100041,BF-10975,6,328.54,0,16.43,0
Desktop,2/14/2014,CA-2016-107790,EH-13990,1,151.19,0.2,7.55,0
Desktop,2/14/2014,CA-2016-109820,AG-10390,8,32.75,1.6,1.56,0
Phone,2/14/2014,CA-2016-110772,NZ-18565,20,380.55,1.1,18.97,0
Phone,2/14/2014,CA-2016-113845,FA-14230,11,574.06,0.6,28.67,0
Tablet,2/14/2014,CA-2016-114104,NP-18670,9,959.55,0,47.98,0
Tablet,2/14/2014,CA-2016-121356,SJ-20500,3,128.4,0,6.42,0
Desktop,2/14/2014,CA-2016-142615,BM-11575,2,27.88,0,1.39,0
Phone,2/14/2014,CA-2016-145492,MC-17605,12,39,0,1.95,1
Phone,2/14/2014,US-2016-127971,DW-13195,15,448.42,1.1,22.37,0
Desktop,2/14/2014,CA-2016-113425,JK-16120,2,113.57,0.2,5.67,0
Desktop,2/14/2014,CA-2016-114482,DM-13345,10,445.4,0,22.27,0
Phone,2/14/2014,CA-2016-114895,MV-18190,2,12.96,0,0.65,0
Desktop,2/14/2014,CA-2016-140018,CK-12205,13,235.85,1.2,11.73,0
Desktop,2/14/2014,CA-2016-146157,RD-19720,6,141.58,0.6,7.05,0
Desktop,2/14/2014,CA-2016-152646,TH-21235,5,32.4,0,1.62,0
Phone,2/14/2014,US-2016-114293,JH-16180,4,195.14,0.2,9.75,1
Phone,2/14/2014,CA-2016-131576,RD-19585,3,49.44,0,2.47,0
Desktop,2/14/2014,CA-2016-154711,TB-21355,9,72.89,0.2,3.63,0
Desktop,2/14/2014,US-2016-132577,JE-15475,24,60.44,2.2,2.91,0
Desktop,2/14/2014,US-2016-164945,CA-12055,8,134.27,0.2,6.7,0
Desktop,2/14/2014,CA-2016-160129,LS-17200,14,100.62,0.6,5,0
Desktop,2/14/2014,CA-2016-100083,CD-11980,1,24.78,0.2,1.23,0
Phone,2/14/2014,CA-2016-100468,AT-10435,4,43.46,0.2,2.16,0
Phone,2/14/2014,CA-2016-105284,MG-17650,3,4.42,0.2,0.21,0
Tablet,2/14/2014,CA-2016-113726,SC-20680,3,82.26,0,4.11,0
Desktop,2/14/2014,CA-2016-123533,SC-20050,11,392.83,0.6,19.61,0
Phone,2/14/2014,CA-2016-123806,LA-16780,4,207.76,0,10.39,0
Tablet,2/14/2014,CA-2016-124485,NC-18340,11,123.66,0.2,6.17,0
Phone,2/14/2014,CA-2016-125661,CA-12055,8,180.71,0.4,9.02,0
Phone,2/14/2014,CA-2016-128531,NS-18505,19,527.22,1.2,26.3,0
Phone,2/14/2014,CA-2016-132731,GA-14515,6,657.55,0.2,32.87,0
Phone,2/14/2014,CA-2016-163573,AC-10450,5,1219.96,0.2,60.99,0
Phone,2/14/2014,CA-2016-165561,CR-12580,3,25.35,0,1.27,0
Phone,2/14/2014,US-2016-163881,SP-20860,16,2904.57,0.2,145.22,0
Tablet,2/14/2014,CA-2016-108196,CS-12505,10,5016.55,1.6,250.75,0
Desktop,2/14/2014,CA-2016-113341,MH-17455,3,194.35,0.2,9.71,1
Desktop,2/14/2014,CA-2016-132549,JK-15370,7,73.36,0,3.67,0
Phone,2/14/2014,CA-2016-160535,BP-11050,12,883.32,0,44.17,0
Desktop,2/14/2014,CA-2016-165470,HJ-14875,1,5.08,0.2,0.24,0
Phone,2/14/2014,CA-2016-169838,BB-11545,18,1745.91,0,87.3,0
Desktop,2/14/2014,US-2016-119298,EP-13915,2,59.98,0,3,0
Phone,2/14/2014,CA-2016-106915,GA-14515,4,17.86,0.2,0.88,0
Desktop,2/14/2014,CA-2016-107104,MS-17365,25,4104.17,0.15,205.2,0
Desktop,2/14/2014,CA-2016-129693,TC-20980,2,7.31,0.2,0.36,0
Phone,2/14/2014,CA-2016-130288,DK-13225,2,313.18,0.4,15.64,0
Phone,2/14/2014,CA-2016-133711,MC-17425,23,3236.41,0,161.82,0
Tablet,2/14/2014,CA-2016-145135,CD-12790,5,73.33,0,3.67,0
Desktop,2/14/2014,US-2016-126893,CT-11995,3,494.98,0.4,24.73,0
Desktop,2/14/2014,US-2016-158288,EH-13945,9,78.76,0.7,3.9,0
Tablet,2/14/2014,US-2016-158309,PA-19060,4,3.74,0.7,0.15,0
Desktop,2/14/2014,CA-2016-104276,HF-14995,8,447.78,0.65,22.36,0
Phone,2/14/2014,CA-2016-117583,CB-12025,17,345.47,0,17.27,0
Desktop,2/14/2014,CA-2016-129686,GG-14650,8,160.38,0.4,8,0
Phone,2/14/2014,CA-2016-144911,RW-19630,10,186.95,0,9.35,0
Desktop,2/14/2014,CA-2016-152121,CC-12670,1,271.99,0.2,13.59,0
Phone,2/14/2014,CA-2016-159639,PC-18745,3,31.56,0,1.58,0
Desktop,2/14/2014,CA-2016-162313,VB-21745,6,167.29,0.1,8.36,0
Phone,2/14/2014,US-2016-114230,CM-12235,4,39.81,0.2,1.98,1
Desktop,2/14/2014,CA-2016-105018,SK-19990,2,7.16,0,0.36,0
Desktop,2/14/2014,CA-2016-123617,AJ-10780,6,7.43,0.7,0.34,0
Phone,2/14/2014,CA-2016-127243,DS-13180,22,740.09,1.8,36.91,0
Phone,2/14/2014,CA-2016-163167,RF-19345,18,2673.69,0,133.68,0
Desktop,2/14/2014,CA-2016-160241,DR-12940,4,242.18,0.6,12.08,0
Phone,2/14/2014,US-2016-131674,NC-18535,2,58.42,0.2,2.91,0
Phone,2/14/2014,CA-2016-156748,BS-11755,16,933.95,0,46.7,0
Phone,2/14/2014,US-2016-134761,DB-13210,1,36.19,0.2,1.8,0
Desktop,2/14/2014,CA-2016-104689,FH-14365,8,23.04,0,1.15,1
Desktop,2/14/2014,CA-2016-113621,JE-15745,5,352.47,0,17.62,0
Phone,2/14/2014,CA-2016-127698,MV-18190,9,863.93,0.2,43.19,0
Desktop,2/14/2014,CA-2016-129903,GZ-14470,4,23.92,0,1.2,0
Phone,2/14/2014,CA-2016-130393,JM-15865,11,345.32,1.4,17.2,0
Tablet,2/14/2014,CA-2016-136434,RD-19480,3,17.31,0,0.87,0
Phone,2/14/2014,CA-2016-136483,AG-10390,2,4.7,0.2,0.23,1
Phone,2/14/2014,CA-2016-142594,EJ-14155,14,1517.05,0.3,75.84,0
Phone,2/14/2014,CA-2016-143805,JD-15895,12,2145.25,0,107.26,0
Desktop,2/14/2014,CA-2016-157336,SJ-20500,10,840,0,42,0
Phone,2/14/2014,US-2016-150035,CL-11890,2,16.74,0,0.84,0
Desktop,2/14/2014,US-2016-155768,LB-16795,9,1215.72,0,60.79,0
Desktop,2/14/2014,CA-2016-105354,PW-19030,8,115.84,0,5.79,0
Desktop,2/14/2014,CA-2016-143154,AS-10225,3,165.6,0.2,8.27,0
Phone,2/14/2014,CA-2016-163804,DB-13270,16,2781.77,0,139.09,0
Desktop,2/14/2014,CA-2016-164770,MY-18295,19,812.68,0.52,40.61,0
Phone,2/14/2014,US-2016-108455,MK-18160,14,100.25,0,5.01,1
Tablet,2/14/2014,US-2016-113985,KD-16495,11,203.11,0.4,10.14,0
Phone,2/14/2014,US-2016-155103,JF-15190,7,505.37,0.4,25.25,0
Desktop,2/14/2014,CA-2016-122063,MM-17920,3,611.94,0,30.6,0
Phone,2/14/2014,CA-2016-149762,RD-19720,16,545.01,0.35,27.23,0
Desktop,2/14/2014,CA-2016-153598,NM-18520,11,1761.85,0,88.09,0
Desktop,2/14/2014,CA-2016-161025,GM-14440,4,772.68,0,38.63,0
Tablet,2/14/2014,US-2016-150861,EG-13900,18,1165.33,0.5,58.24,0
Tablet,2/14/2014,US-2016-161683,CJ-12010,8,413.01,0.9,20.61,0
Desktop,2/14/2014,CA-2016-105277,LM-17065,3,15.53,0.2,0.77,0
Phone,2/14/2014,CA-2016-112060,KT-16465,1,104.85,0,5.24,0
Phone,2/14/2014,CA-2016-126004,BM-11140,14,611.03,0.2,30.54,0
Tablet,2/14/2014,CA-2016-139885,EB-13840,6,212.88,0,10.64,0
Phone,2/14/2014,CA-2016-108434,JG-15160,3,465.18,0,23.26,0
Phone,2/14/2014,CA-2016-109722,TP-21130,11,1284.8,0,64.24,0
Desktop,2/14/2014,CA-2016-114489,JE-16165,27,2657.81,0,132.89,0
Phone,2/14/2014,CA-2016-124772,JG-15160,3,191.82,0,9.59,0
Desktop,2/14/2014,CA-2016-140564,TC-21475,8,33.92,0,1.7,0
Desktop,2/14/2014,CA-2016-143749,AG-10300,1,81.94,0,4.1,0
Phone,2/14/2014,CA-2016-145009,RF-19345,3,11.95,0.2,0.59,0
Phone,2/14/2014,CA-2016-146374,HE-14800,9,128.07,0,6.4,0
Desktop,2/14/2014,CA-2016-161389,IM-15070,3,407.98,0.2,20.39,0
Desktop,2/14/2014,CA-2016-163636,MP-18175,2,3.54,0.2,0.17,0
Tablet,2/14/2014,CA-2016-162390,DP-13105,22,1671.08,0.6,83.52,0
Phone,2/14/2014,US-2016-103674,AP-10720,41,1018.3,0.8,50.88,0
Desktop,2/14/2014,US-2016-114776,GG-14650,3,19.44,0,0.97,0
Phone,2/14/2014,US-2016-169040,GT-14710,27,1169.45,0.8,58.43,0
Tablet,2/14/2014,CA-2016-113733,LH-16900,8,334.26,0.6,16.68,0
Desktop,2/14/2014,CA-2016-115224,DB-13615,5,386.43,0,19.32,0
Tablet,2/14/2014,CA-2016-117590,GH-14485,12,1288.46,0.8,64.38,0
Desktop,2/14/2014,CA-2016-124562,JP-16135,7,12.96,0.7,0.61,0
Phone,2/14/2014,CA-2016-131289,SP-20620,15,1475.58,0.2,73.77,0
Desktop,2/14/2014,CA-2016-134425,QJ-19255,5,114.95,0,5.75,0
Phone,2/14/2014,CA-2016-158302,JB-16045,3,10.58,0.2,0.52,0
Phone,2/14/2014,CA-2016-160108,AG-10900,10,1085.87,0,54.29,0
Phone,2/14/2014,CA-2016-102092,PM-18940,7,1056.86,0,52.84,0
Desktop,2/14/2014,CA-2016-128923,GB-14530,3,18.72,0.4,0.92,0
Phone,2/14/2014,CA-2016-133340,LH-17155,4,132.81,0.1,6.64,0
Phone,2/14/2014,CA-2016-137330,KB-16585,14,79.8,0,3.99,0
Desktop,2/14/2014,CA-2016-141082,FM-14380,5,125.81,0,6.29,0
Phone,2/14/2014,CA-2016-149503,SP-20650,8,273.92,0.2,13.69,0
Desktop,2/14/2014,CA-2016-159989,EB-13870,3,40.68,0.2,2.02,0
Desktop,2/14/2014,US-2016-131114,RW-19630,9,43.96,1.2,2.14,0
Phone,2/14/2014,US-2016-161844,DK-12835,5,82.92,1.1,4.09,0
Desktop,2/14/2014,CA-2016-100587,SL-20155,1,6.48,0,0.32,0
Desktop,2/14/2014,CA-2016-127194,BW-11110,9,62.82,0,3.14,0
Tablet,2/14/2014,CA-2016-128412,AP-10915,18,422.66,0.2,21.12,0
Tablet,2/14/2014,CA-2016-144309,CM-12235,7,698.5,0.2,34.92,0
Phone,2/14/2014,CA-2016-146941,DL-13315,10,442.5,0,22.13,0
Phone,2/14/2014,CA-2016-147123,SJ-20125,12,80.28,0,4.01,0
Desktop,2/14/2014,CA-2016-154739,LH-17155,2,321.57,0.2,16.07,0
Phone,2/14/2014,US-2016-143448,MH-17455,5,1424.9,0,71.25,0
Phone,2/14/2014,CA-2016-105816,JM-15265,12,1045.21,0,52.26,0
Phone,2/14/2014,CA-2016-143609,DB-13270,5,403.92,0.2,20.19,0
Phone,2/14/2014,CA-2016-160745,AR-10825,11,633.18,0.2,31.65,0
Phone,2/14/2014,CA-2016-162187,NS-18640,19,1252.64,1.3,62.57,0
Phone,2/14/2014,CA-2016-165330,WB-21850,43,1937.92,1.2,96.84,1
Phone,2/14/2014,US-2016-132857,CA-12775,3,6.67,0.2,0.32,0
Desktop,2/14/2014,US-2016-135720,FM-14380,12,663.95,0.6,33.17,1
Desktop,2/14/2014,US-2016-148803,LR-16915,3,85.22,0.2,4.25,0
Phone,2/14/2014,US-2016-151260,SC-20695,4,73.54,0.2,3.67,0
Phone,2/14/2014,CA-2016-136686,RF-19840,9,440.16,0,22.01,0
Phone,2/14/2014,CA-2016-139395,MG-17650,18,732.17,0,36.61,0
Desktop,2/14/2014,CA-2016-169824,NS-18640,16,107.07,0,5.35,0
Phone,2/14/2014,US-2016-108777,JM-15655,9,402.65,0.9,20.09,0
Desktop,2/14/2014,US-2016-169369,EC-14050,9,299.07,0,14.95,0
Desktop,2/14/2014,CA-2016-100153,KH-16630,4,63.88,0,3.19,0
Phone,2/14/2014,CA-2016-102792,JC-15340,3,9.84,0,0.49,0
Desktop,2/14/2014,CA-2016-142958,RW-19630,6,1120.37,0.4,56,0
Phone,2/14/2014,CA-2016-129126,PK-19075,17,479.05,0.2,23.94,0
Tablet,2/14/2014,CA-2016-146143,MC-17845,6,133.38,0,6.67,0
Desktop,2/14/2014,CA-2016-146325,DS-13180,12,216.22,0.2,10.8,0
Phone,2/14/2014,CA-2016-100307,TC-21475,3,19.44,0,0.97,0
Tablet,2/14/2014,CA-2016-113600,SH-20395,3,2.21,0.7,0.08,0
Phone,2/14/2014,CA-2016-142335,MP-17965,6,1949.31,0,97.47,0
Phone,2/14/2014,US-2016-116442,BP-11230,2,14.76,0,0.74,0
Phone,2/14/2014,US-2016-127334,MP-18175,5,651.36,0.7,32.53,0
Phone,2/14/2014,CA-2016-118332,PK-19075,5,563.92,0.2,28.19,0
Desktop,2/14/2014,CA-2016-130442,SF-20065,3,34.94,0.2,1.74,0
Desktop,2/14/2014,CA-2016-155446,TN-21040,7,21.21,0,1.06,0
Phone,2/14/2014,US-2016-100419,CC-12670,3,4.79,0.8,0.2,0
Desktop,2/14/2014,US-2016-104794,KD-16495,2,3.68,0,0.18,0
Desktop,2/14/2014,CA-2016-117121,AB-10105,13,9892.74,0,494.64,0
Desktop,2/14/2014,CA-2016-131639,NS-18640,3,24.9,0.4,1.23,0
Phone,2/14/2014,CA-2016-147109,AH-10075,13,217.44,0.4,10.85,0
Tablet,2/14/2014,CA-2016-155383,SC-20680,3,46.53,0,2.33,0
Phone,2/14/2014,CA-2016-155530,CM-12160,6,2003.52,0.2,100.17,0
Phone,2/14/2014,CA-2016-101546,GK-14620,2,1793.98,0,89.7,0
Desktop,2/14/2014,CA-2016-112697,AH-10195,14,1410.07,1.1,70.45,0
Phone,2/14/2014,CA-2016-133795,JE-15475,9,885.03,0,44.25,0
Phone,2/14/2014,CA-2016-138597,PN-18775,3,563.94,0,28.2,0
Phone,2/14/2014,CA-2016-139934,AY-10555,7,66.98,0.2,3.34,0
Tablet,2/14/2014,CA-2016-145261,AH-10120,25,610.42,2.2,30.41,1
Phone,2/14/2014,CA-2016-145919,HG-14965,19,802.02,0,40.1,1
Desktop,2/14/2014,CA-2016-147067,JD-16150,3,18.84,0,0.94,0
Desktop,2/14/2014,CA-2016-150945,JK-16120,4,900.08,0,45,0
Desktop,2/14/2014,CA-2016-108364,BP-11050,5,1.8,0.8,0.05,0
Desktop,2/14/2014,CA-2016-118129,CL-12565,5,303.92,0.2,15.19,0
Desktop,2/14/2014,CA-2016-134936,ES-14080,14,471.62,1.9,23.49,0
Desktop,2/14/2014,CA-2016-141523,MH-17440,5,37.77,0.2,1.88,0
Desktop,2/14/2014,CA-2016-151155,AB-10255,6,34.34,0,1.72,0
Desktop,2/14/2014,CA-2016-168536,SC-20800,3,66.3,0,3.32,0
Phone,2/14/2014,US-2016-157840,MC-17575,5,33.9,0,1.7,0
Desktop,2/14/2014,CA-2016-103359,LC-16885,2,25.58,0.2,1.27,0
Desktop,2/14/2014,CA-2016-114860,DN-13690,10,884.68,0,44.23,0
Tablet,2/14/2014,CA-2016-149916,ED-13885,5,66.92,0.4,3.33,0
Tablet,2/14/2014,CA-2016-167507,SA-20830,15,65.94,1.1,3.24,0
Desktop,2/14/2014,CA-2016-114867,FM-14290,7,1507.94,0.6,75.37,0
Desktop,2/14/2014,CA-2016-115574,BP-11185,2,141.37,0.3,7.05,0
Phone,2/14/2014,CA-2016-132829,LA-16780,20,921.02,1.4,45.98,0
Tablet,2/14/2014,CA-2016-135776,EH-13765,16,1506.02,0,75.3,0
Desktop,2/14/2014,CA-2016-136049,NM-18520,3,5.55,0.7,0.24,0
Desktop,2/14/2014,CA-2016-137043,LC-17140,9,859.14,0,42.96,0
Phone,2/14/2014,CA-2016-157791,CA-11965,4,1999.96,0,100,0
Phone,2/14/2014,CA-2016-157868,MC-17590,7,24.85,0,1.24,0
Phone,2/14/2014,CA-2016-101651,SC-20305,14,83.72,0,4.19,0
Phone,2/14/2014,CA-2016-123526,BV-11245,5,33.4,0,1.67,1
Desktop,2/14/2014,CA-2016-140438,PW-19030,3,197.97,0,9.9,0
Phone,2/14/2014,CA-2016-157259,JM-15535,9,799.56,0,39.98,0
Phone,2/14/2014,US-2016-168620,RB-19795,14,823.61,1.1,41.13,0
Desktop,2/14/2014,CA-2016-101168,SS-20140,4,21.12,0,1.06,0
Tablet,2/14/2014,CA-2016-105081,JE-15715,8,2445.6,0.2,122.27,1
Phone,2/14/2014,CA-2016-109827,LW-16825,10,499.3,1.8,24.88,0
Phone,2/14/2014,CA-2016-110975,DB-12970,5,1179.82,0.5,58.97,0
Desktop,2/14/2014,CA-2016-111941,BD-11620,2,33.57,0.2,1.67,0
Phone,2/14/2014,CA-2016-148684,TS-21655,19,870.04,0,43.5,0
Desktop,2/14/2014,CA-2016-169670,JE-15715,8,2563.06,0.1,128.15,0
Tablet,2/14/2014,US-2016-116729,GK-14620,21,2875.54,0.2,143.77,0
Phone,2/14/2014,CA-2016-114538,RC-19825,2,11.33,0.2,0.56,0
Phone,2/14/2014,CA-2016-123015,AJ-10795,3,4.99,0.2,0.24,0
Desktop,2/14/2014,CA-2016-129868,MC-18130,15,1431.08,0.6,71.52,0
Phone,2/14/2014,CA-2016-147536,AR-10510,3,89.97,0,4.5,0
Desktop,2/14/2014,CA-2016-151512,SH-19975,2,18.72,0.2,0.93,0
Desktop,2/14/2014,CA-2016-155166,BB-11545,4,239.43,0,11.97,0
Desktop,2/14/2014,US-2016-153129,FP-14320,5,33.9,0,1.7,0
Phone,2/14/2014,CA-2016-102596,RD-19810,6,17.18,0.2,0.85,0
Phone,2/14/2014,CA-2016-111605,JW-15955,1,2.61,0,0.13,0
Phone,2/14/2014,CA-2016-138667,MW-18220,2,40,0.2,1.99,0
Phone,2/14/2014,CA-2016-162726,MT-17815,6,34.05,0.4,1.68,0
Tablet,2/14/2014,US-2016-131058,EM-14140,7,20.16,0,1.01,0
Phone,2/14/2014,US-2016-162852,BG-11695,8,845.49,0.3,42.26,0
Desktop,2/14/2014,CA-2016-112578,FO-14305,3,41.99,0,2.1,0
Desktop,2/14/2014,CA-2016-122017,CD-11920,8,152.52,0,7.63,0
Desktop,2/14/2014,CA-2016-124051,KA-16525,6,186.05,0.2,9.29,0
Desktop,2/14/2014,CA-2016-139689,MP-17965,7,40.9,1.4,1.97,0
Phone,2/14/2014,CA-2016-156300,TB-21595,5,754.45,0,37.72,0
Desktop,2/14/2014,CA-2016-157742,KL-16645,3,27.79,0.2,1.38,0
Phone,2/14/2014,US-2016-135209,MH-17290,13,62.75,0.4,3.12,0
Desktop,2/14/2014,US-2016-163258,PF-19225,3,11.23,0.2,0.55,0
